ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,oxd
OHIZIO01.Mn(ii).pdb,O,O,N,N,NE,NE,2.1657180786132812,2.1764931678771973,2.2707784175872803,2.322213888168335,100.0,100.0,2
OHIZIO01.Mn(ii).pdb,O,N,NE,NE,NE,NE,2.1756880283355713,2.271672487258911,100.0,100.0,100.0,100.0,2
CUVYEZ.Mn(ii).pdb,O,O,N,N,CL,NE,2.0761430263519287,2.0946621894836426,2.1956589221954346,2.207540512084961,2.448610544204712,100.0,2
CUVYEZ.Mn(ii).pdb,CL,CL,CL,CL,NE,NE,2.342703342437744,2.350393533706665,2.3544278144836426,2.4660422801971436,100.0,100.0,2
UJACOX.Mn(ii).pdb,N,N,N,N,N,N,2.20877742767334,2.2127597332000732,2.21696400642395,2.2178499698638916,2.2567412853240967,2.388518810272217,2
UJACOX.Mn(ii).pdb,N,N,NE,NE,NE,NE,2.216963768005371,2.2178499698638916,100.0,100.0,100.0,100.0,2
ILAKOV.Mn(ii).pdb,O,O,O,O,O,O,2.099780321121216,2.1013987064361572,2.101881265640259,2.149595260620117,2.2474684715270996,2.4698097705841064,2
ILAKOV.Mn(ii).pdb,O,O,O,O,O,O,2.100679874420166,2.1007370948791504,2.102726936340332,2.1495957374572754,2.2465219497680664,2.4692368507385254,2
BINNUI.Mn(ii).pdb,O,O,O,O,O,NE,2.0875589847564697,2.1088101863861084,2.1488521099090576,2.1646156311035156,2.19052791595459,100.0,2
BINNUI.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.10945987701416,100.0,100.0,100.0,100.0,100.0,2
OJUHOT.Mn(ii).pdb,O,O,O,O,O,O,2.1710562705993652,2.188706636428833,2.255039691925049,2.256816864013672,2.290644407272339,2.319791793823242,2
OJUHOT.Mn(ii).pdb,NE,NE,NE,NE,NE,NE,100.0,100.0,100.0,100.0,100.0,100.0,2
POCWEL.Mn(ii).pdb,O,O,O,N,NE,NE,2.160813570022583,2.1786890029907227,2.1954612731933594,2.2642688751220703,100.0,100.0,2
